,EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total
60,550806460_2021,BILATERAL SAFETY CORRIDOR COALITION,550806460,2021,12-31-2021,91950,0,0,0,0,239763,227448,0,467211,227448.0
59,550806460_2022,BILATERAL SAFETY CORRIDOR COALITION,550806460,2022,12-31-2022,91950,0,0,8407,0,291440,270209,0,570056,278616.0
28,562613191_2015,STRONG HEARTED NATIVE WOMENS COALITION INCORPORATED,562613191,2015,6-30-2016,92082,0,0,0,0,727969,1957,0,729926,1957.0
633,562613191_2015,STRONG HEARTED NATIVE WOMENS COALITION INCORPORATED,562613191,2015,06-30-2016,92082,0,0,0,0,727969,1957,0,729926,1957.0
29,562613191_2016,STRONG HEARTED NATIVE WOMENS COALITION INCORPORATED,562613191,2016,6-30-2017,92082,0,0,0,0,726300,2800,0,729100,2800.0
634,562613191_2016,STRONG HEARTED NATIVE WOMENS COALITION INCORPORATED,562613191,2016,06-30-2017,92082,0,0,0,0,726300,2800,0,729100,2800.0
505,562613191_2017,STRONG HEARTED NATIVE WOMENS COALITION INC,562613191,2017,06-30-2018,92082,0,0,0,0,799422,7109,0,806531,7109.0
504,562613191_2018,STRONG HEARTED NATIVE WOMENS COALITION INC,562613191,2018,06-30-2019,92082,0,0,0,0,876189,3574,0,879763,3574.0
503,562613191_2019,STRONG HEARTED NATIVE WOMENS COALITION INC,562613191,2019,06-30-2020,92082,0,0,0,0,921567,26017,0,947584,26017.0
502,562613191_2020,STRONG HEARTED NATIVE WOMENS COALITION INC,562613191,2020,06-30-2021,92082,0,0,0,0,1025846,45625,0,1071471,45625.0
501,562613191_2021,STRONG HEARTED NATIVE WOMENS COALITION INC,562613191,2021,06-30-2022,92082,0,0,0,0,1434028,236674,0,1670702,236674.0
529,571162424_2013,KINGDOM CAUSES INC DBA CITY NET BEDROCK CREEK,571162424,2013,12-31-2013,0,0,0,0,18375,106888,274500,0,399763,292875.0
528,571162424_2014,KINGDOM CAUSES INC DBA CITY NET BEDROCK CREEK,571162424,2014,12-31-2014,90809,0,0,0,10335,269904,449840,0,730079,460175.0
527,571162424_2015,KINGDOM CAUSES INC DBA CITY NET BEDROCK CREEK,571162424,2015,12-31-2015,90809,0,0,0,0,57119,177099,0,234218,177099.0
526,571162424_2016,KINGDOM CAUSES INC DBA CITY NET BEDROCK CREEK,571162424,2016,12-31-2016,90809,0,0,0,0,45928,100072,0,146000,100072.0
525,571162424_2017,KINGDOM CAUSES INC DBA CITY NET BEDROCK CREEK,571162424,2017,12-31-2017,90809,0,0,0,0,22500,172350,0,194850,172350.0
524,571162424_2018,KINGDOM CAUSES INC DBA CITY NET BEDROCK CREEK,571162424,2018,12-31-2018,90807,0,0,0,0,0,113906,0,113906,113906.0
523,571162424_2019,KINGDOM CAUSES INC,571162424,2019,12-31-2019,90807,39087,0,0,0,0,1035566,952925,1074653,1074653.0
522,571162424_2020,KINGDOM CAUSES INC CITY NET BEDROCK CREEK,571162424,2020,12-31-2020,90807,9965,0,0,0,0,487546,139062,497511,497511.0
521,571162424_2021,KINGDOM CAUSES INC CITY NET BEDROCK CREEK,571162424,2021,12-31-2021,90807,89250,0,0,0,429733,790394,27870,1309377,879644.0
131,571214920_2016,OPERATION HOPE  VISTA INCORPORATED,571214920,2016,06-30-2017,92084,0,0,20689,0,54430,267403,0,342522,288092.0
130,571214920_2017,OPERATION HOPE  VISTA INCORPORATED,571214920,2017,06-30-2018,92084,0,0,0,0,75417,539143,100296,614560,539143.0
129,571214920_2019,OPERATION HOPE NORTH COUNTY INCORPORATED,571214920,2019,06-30-2020,92084,0,0,0,0,124333,1028389,0,1152722,1028389.0
128,571214920_2020,OPERATION HOPE NORTH COUNTY INCORPORATED,571214920,2020,06-30-2021,92084,0,0,0,0,422615,692114,0,1114729,692114.0
127,571214920_2021,OPERATION HOPE NORTH COUNTY INCORPORATED,571214920,2021,06-30-2022,92084,0,0,0,0,391086,481445,0,872531,481445.0
486,821946283_2019,SDHC BUILDING OPPORTUNITIES INC,821946283,2019,06-30-2020,92101,0,0,0,0,0,366114,0,366114,366114.0
485,821946283_2020,SDHC BUILDING OPPORTUNITIES INC,821946283,2020,06-30-2021,92101,0,0,0,0,0,116000,0,116000,116000.0
484,821946283_2021,SDHC BUILDING OPPORTUNITIES INC,821946283,2021,06-30-2022,92101,0,0,0,0,0,353094,0,353094,353094.0
30,822363154_2019,VOICES OF OUR CITY CHOIR INC,822363154,2019,12-31-2019,92112,0,0,0,0,0,237154,0,237154,237154.0
203,931008369_2015,ALLIANCE FOR AFRICAN ASSISTANCE,931008369,2015,06-30-2016,92115,0,0,0,0,0,79620,0,79620,79620.0
202,931008369_2016,ALLIANCE FOR AFRICAN ASSISTANCE,931008369,2016,06-30-2017,92115,0,0,0,0,0,116000,0,116000,116000.0
201,931008369_2017,ALLIANCE FOR AFRICAN ASSISTANCE,931008369,2017,06-30-2018,92115,0,0,6304,0,0,82574,0,88878,88878.0
200,931008369_2018,ALLIANCE FOR AFRICAN ASSISTANCE,931008369,2018,06-30-2019,92115,0,0,0,0,0,145494,0,145494,145494.0
199,931008369_2019,ALLIANCE FOR AFRICAN ASSISTANCE,931008369,2019,06-30-2020,92115,0,0,42454,0,0,101691,0,144145,144145.0
198,931008369_2020,ALLIANCE FOR AFRICAN ASSISTANCE,931008369,2020,06-30-2021,92115,0,0,0,0,175000,127017,0,302017,127017.0
197,931008369_2021,ALLIANCE FOR AFRICAN ASSISTANCE,931008369,2021,06-30-2022,92115,0,0,0,0,0,695967,18000,695967,695967.0
31,941676390_2016,CALIFORNIA INDIAN LEGAL SERVICES INC,941676390,2016,12-31-2016,92025,0,0,0,0,1562588,103148,0,1665736,103148.0
32,941676390_2017,CALIFORNIA INDIAN LEGAL SERVICES INC,941676390,2017,12-31-2017,92025,0,0,0,0,2029571,126194,0,2155765,126194.0
33,941676390_2018,CALIFORNIA INDIAN LEGAL SERVICES INC,941676390,2018,12-31-2018,92025,0,0,0,0,1819928,73318,0,1893246,73318.0
34,941676390_2019,CALIFORNIA INDIAN LEGAL SERVICES INC,941676390,2019,12-31-2019,92025,0,0,0,0,1765110,174234,0,1939344,174234.0
305,941676390_2020,CALIFORNIA INDIAN LEGAL SERVICES INC,941676390,2020,12-31-2020,92025,0,0,0,0,2026456,18802,0,2045258,18802.0
304,941676390_2021,CALIFORNIA INDIAN LEGAL SERVICES INC,941676390,2021,12-31-2021,95814,0,0,0,0,2186940,161051,0,2347991,161051.0
369,942358632_2013,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2013,12-31-2013,0,0,0,0,0,0,101535,0,101535,101535.0
368,942358632_2014,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2014,12-31-2014,92120,0,0,0,0,0,216481,811,216481,216481.0
367,942358632_2015,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2015,12-31-2015,92123,0,0,0,0,0,203057,4040,203057,203057.0
366,942358632_2016,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2016,12-31-2016,92123,0,0,0,0,0,433600,1200,433600,433600.0
365,942358632_2017,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2017,12-31-2017,92123,0,0,0,0,0,252500,0,252500,252500.0
364,942358632_2018,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2018,12-31-2018,92123,0,0,1007674,0,13353015,441793,681176,14802482,1449467.0
363,942358632_2019,WALDEN ENVIRONMENT INC DBA WALDEN FAMILY SERVICES,942358632,2019,06-30-2020,92123,0,0,1071693,0,16055428,658669,35545,17785790,1730362.0
362,942358632_2020,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2020,06-30-2021,92123,0,0,0,0,17100546,833046,3100,17933592,833046.0
361,942358632_2021,WALDEN ENVIRONMENT DBA WALDEN FAMILY SERVICES,942358632,2021,06-30-2022,92123,0,0,366680,0,16561736,1186451,10000,18114867,1553131.0
520,951644024_2013,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2013,06-30-2014,0,0,0,131648,1159200,6741356,7313739,140200,15345943,8604587.0
519,951644024_2014,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2014,06-30-2015,92123,0,0,249428,50000,7072121,6723581,175948,14095130,7023009.0
518,951644024_2015,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2015,06-30-2016,92123,0,0,88548,70000,7628861,6851622,149927,14639031,7010170.0
517,951644024_2016,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2016,06-30-2017,92123,158030,0,223371,100000,8064950,7980152,118276,16526503,8461553.0
516,951644024_2017,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2017,06-30-2018,92123,0,0,291286,1531126,7074276,7917964,286966,16814652,9740376.0
515,951644024_2018,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2018,06-30-2019,92123,0,0,382685,2042808,11727667,15812839,126480,29965999,18238332.0
514,951644024_2019,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2019,06-30-2020,92123,0,0,8530,2200000,16665713,12516117,122210,31390360,14724647.0
513,951644024_2020,JEWISH FAMILY SERVICE OF SAN DIEGO,951644024,2020,06-30-2021,92123,0,0,72703,7303371,21236898,13159624,247272,41772596,20535698.0
303,951648184_2013,NEIGHBORHOOD HOUSE ASSN,951648184,2013,06-30-2014,0,3876,0,89183,0,76395637,466969,287665,76955665,560028.0
302,951648184_2014,NEIGHBORHOOD HOUSE ASSN,951648184,2014,06-30-2015,92111,7121,0,163374,0,81106064,333272,0,81609831,503767.0
301,951648184_2015,NEIGHBORHOOD HOUSE ASSN,951648184,2015,06-30-2016,92111,6215,0,193732,0,83944092,573315,0,84717354,773262.0
300,951648184_2016,NEIGHBORHOOD HOUSE ASSN,951648184,2016,06-30-2017,92111,4241,0,208120,0,85482020,539917,0,86234298,752278.0
299,951648184_2017,NEIGHBORHOOD HOUSE ASSN,951648184,2017,06-30-2018,92111,2433,0,90000,0,92792453,640431,65505,93525317,732864.0
298,951648184_2018,NEIGHBORHOOD HOUSE ASSN,951648184,2018,06-30-2019,92111,882,0,197990,0,95320956,638996,74436,96158824,837868.0
297,951648184_2019,NEIGHBORHOOD HOUSE ASSN,951648184,2019,06-30-2020,92111,819,0,88990,0,97559202,598531,0,98247542,688340.0
296,951648184_2020,NEIGHBORHOOD HOUSE ASSN,951648184,2020,06-30-2021,92111,753,0,210773,0,94379296,718898,0,95309720,930424.0
295,951648184_2021,NEIGHBORHOOD HOUSE ASSN,951648184,2021,06-30-2022,92111,322,0,248049,0,103160048,624484,0,104032903,872855.0
596,951729734_2013,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2013,06-30-2014,0,0,530544,0,0,0,0,0,530544,530544.0
595,951729734_2014,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2014,06-30-2015,92101,0,596043,0,0,0,0,0,596043,596043.0
594,951729734_2015,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2015,06-30-2016,92101,0,581296,0,0,0,133760,0,715056,715056.0
593,951729734_2016,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2016,06-30-2017,92101,0,618896,591403,0,0,0,0,1210299,1210299.0
592,951729734_2017,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2017,06-30-2018,92101,0,0,548869,0,0,0,0,548869,548869.0
591,951729734_2018,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2018,06-30-2019,92101,0,0,569952,0,0,0,0,569952,569952.0
590,951729734_2019,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2019,06-30-2020,92101,0,0,581885,0,0,15000,0,596885,596885.0
589,951729734_2020,DOWNTOWN SAN DIEGO PARTNERSHIP INC,951729734,2020,06-30-2021,92101,0,0,327489,0,0,32833,22000,360322,360322.0
323,951869806_2013,LEGAL AID SOCIETY OF SAN DIEGO,951869806,2013,06-30-2014,0,4012,0,0,0,10148597,3759271,0,13911880,3763283.0
322,951869806_2014,LEGAL AID SOCIETY OF SAN DIEGO,951869806,2014,06-30-2015,92114,3514,0,0,0,12988512,3613017,0,16605043,3616531.0
321,951869806_2015,LEGAL AID SOCIETY OF SAN DIEGO,951869806,2015,06-30-2016,92114,2336,0,0,0,13495410,5125303,9234,18623049,5127639.0
320,951869806_2016,LEGAL AID SOCIETY OF SAN DIEGO,951869806,2016,06-30-2017,92114,1677,0,10000,0,12558042,4108352,19250,16678071,4120029.0
319,951869806_2017,LEGAL AID SOCIETY OF SAN DIEGO,951869806,2017,06-30-2018,92114,3609,0,15000,0,12367467,3883995,0,16270071,3902604.0
318,951869806_2018,LEGAL AID SOCIETY OF SAN DIEGO,951869806,2018,06-30-2019,92114,3151,0,0,0,13243289,3568421,0,16814861,3571572.0
317,951869806_2019,LEGAL AID SOCIETY OF SAN DIEGO,951869806,2019,06-30-2020,92114,1859,0,0,0,14166199,2669644,0,16837702,2671503.0
316,951869806_2020,LEGAL AID SOCIETY OF SAN DIEGO,951869806,2020,06-30-2021,92114,2330,0,0,0,16520044,2875583,0,19397957,2877913.0
315,951869806_2021,LEGAL AID SOCIETY OF SAN DIEGO,951869806,2021,06-30-2022,92114,1540,0,0,0,20005029,372324,6675,20378893,373864.0
109,951874073_2013,SAN DIEGO RESCUE MISSION INC,951874073,2013,09-30-2014,0,0,0,0,0,0,19597062,9632204,19597062,19597062.0
108,951874073_2014,SAN DIEGO RESCUE MISSION INC,951874073,2014,09-30-2015,92138,0,0,0,0,0,16740258,10231347,16740258,16740258.0
107,951874073_2015,SAN DIEGO RESCUE MISSION INC,951874073,2015,09-30-2016,92138,0,0,0,0,0,15535669,9304663,15535669,15535669.0
106,951874073_2016,SAN DIEGO RESCUE MISSION INC,951874073,2016,09-30-2017,92138,0,0,305400,0,0,16740241,10289900,17045641,17045641.0
105,951874073_2017,SAN DIEGO RESCUE MISSION INC,951874073,2017,09-30-2018,92138,0,0,0,0,0,17095088,9929227,17095088,17095088.0
104,951874073_2018,SAN DIEGO RESCUE MISSION INC,951874073,2018,09-30-2019,92138,0,0,297819,0,0,16921789,8637829,17219608,17219608.0
103,951874073_2019,SAN DIEGO RESCUE MISSION INC,951874073,2019,09-30-2020,92138,0,0,50825,0,0,16540608,7454894,16591433,16591433.0
102,951874073_2020,SAN DIEGO RESCUE MISSION INC,951874073,2020,09-30-2021,92138,0,0,142855,0,0,21978558,10039786,22121413,22121413.0
101,951874073_2021,SAN DIEGO RESCUE MISSION INC,951874073,2021,09-30-2022,92138,0,0,155764,0,0,26121296,8271604,26277060,26277060.0
474,951944230_2013,VISTA HILL FOUNDATION,951944230,2013,09-30-2014,0,0,0,0,833367,0,0,0,833367,833367.0
473,951944230_2014,VISTA HILL FOUNDATION,951944230,2014,09-30-2015,92123,0,0,0,1164736,0,0,0,1164736,1164736.0
472,951944230_2015,VISTA HILL FOUNDATION,951944230,2015,09-30-2016,92123,0,0,0,1081289,0,0,0,1081289,1081289.0
471,951944230_2016,VISTA HILL FOUNDATION,951944230,2016,09-30-2017,92123,0,0,0,1144538,0,25000,0,1169538,1169538.0
470,951944230_2017,VISTA HILL FOUNDATION,951944230,2017,09-30-2018,92123,0,0,0,1143385,0,0,0,1143385,1143385.0
469,951944230_2018,VISTA HILL FOUNDATION,951944230,2018,09-30-2019,92123,0,0,0,519227,0,50000,0,569227,569227.0
468,951944230_2019,VISTA HILL FOUNDATION,951944230,2019,09-30-2020,92123,0,0,0,829467,0,0,0,829467,829467.0
467,951944230_2020,VISTA HILL FOUNDATION,951944230,2020,09-30-2021,92123,0,0,0,421222,0,0,0,421222,421222.0
495,951945256_2013,EPISCOPAL COMMUNITY SERVICES,951945256,2013,06-30-2014,0,2552,0,19000,0,19316434,323170,0,19661156,344722.0
494,951945256_2014,EPISCOPAL COMMUNITY SERVICES,951945256,2014,06-30-2015,91950,2158,0,40700,0,21298296,289319,0,21630473,332177.0
493,951945256_2015,EPISCOPAL COMMUNITY SERVICES,951945256,2015,06-30-2016,91950,0,0,51225,0,22100447,340084,0,22491756,391309.0
492,951945256_2016,EPISCOPAL COMMUNITY SERVICES,951945256,2016,06-30-2017,91950,0,0,101625,0,22673613,301556,0,23076794,403181.0
491,951945256_2017,EPISCOPAL COMMUNITY SERVICES,951945256,2017,06-30-2018,91950,0,0,124077,0,23934591,719216,0,24777884,843293.0
490,951945256_2018,EPISCOPAL COMMUNITY SERVICES,951945256,2018,06-30-2019,91950,0,0,137949,0,25902728,527617,129159,26568294,665566.0
489,951945256_2019,EPISCOPAL COMMUNITY SERVICES,951945256,2019,06-30-2020,91950,0,0,168750,0,26628948,568432,76845,27366130,737182.0
488,951945256_2020,EPISCOPAL COMMUNITY SERVICES,951945256,2020,06-30-2021,91950,0,0,151115,0,26417739,606991,0,27175845,758106.0
487,951945256_2021,EPISCOPAL COMMUNITY SERVICES,951945256,2021,06-30-2022,91950,0,0,194185,0,29144007,718360,0,30056552,912545.0
84,952039198_2013,YMCA OF SAN DIEGO COUNTY,952039198,2013,06-30-2014,0,0,0,22645000,0,45948000,0,7030000,68593000,22645000.0
83,952039198_2014,YMCA OF SAN DIEGO COUNTY,952039198,2014,06-30-2015,92123,0,0,0,0,52614000,12983000,731000,65597000,12983000.0
82,952039198_2015,YMCA OF SAN DIEGO COUNTY,952039198,2015,06-30-2016,92123,0,0,0,0,59368000,15803000,0,75171000,15803000.0
81,952039198_2016,YMCA OF SAN DIEGO COUNTY,952039198,2016,06-30-2017,92123,0,0,0,0,66857000,16797000,1985000,83654000,16797000.0
80,952039198_2017,YMCA OF SAN DIEGO COUNTY,952039198,2017,06-30-2018,92123,0,0,0,0,79369000,15066000,0,94435000,15066000.0
79,952039198_2018,YMCA OF SAN DIEGO COUNTY,952039198,2018,06-30-2019,92123,0,0,0,0,92115000,11971000,440000,104086000,11971000.0
78,952039198_2019,YMCA OF SAN DIEGO COUNTY,952039198,2019,06-30-2020,92123,0,0,0,0,103823000,20816000,0,124639000,20816000.0
77,952039198_2020,YMCA OF SAN DIEGO COUNTY,952039198,2020,06-30-2021,92123,0,0,0,0,131804000,37728000,2305000,169532000,37728000.0
76,952039198_2021,YMCA OF SAN DIEGO COUNTY,952039198,2021,06-30-2022,92123,0,0,111000,162000,122845000,8442000,517000,131560000,8715000.0
140,952111196_2013,ST PAULS EPISCOPAL HOME INC,952111196,2013,08-31-2014,0,0,0,0,0,0,2001843,0,2001843,2001843.0
35,952111196_2015,ST PAULS EPISCOPAL HOME INC,952111196,2015,8-31-2016,92013,0,0,0,2297041,590897,894547,884493,3782485,3191588.0
639,952111196_2015,ST PAULS EPISCOPAL HOME INC,952111196,2015,08-31-2016,92013,0,0,0,2297041,590897,894547,884493,3782485,3191588.0
36,952111196_2016,ST PAULS EPISCOPAL HOME INC,952111196,2016,8-31-2017,92013,0,0,0,1683986,0,1718750,0,3402736,3402736.0
1074,952111196_2016,ST PAULS EPISCOPAL HOME INC,952111196,2016,08-31-2017,92013,0,0,0,1683986,0,1718750,0,3402736,3402736.0
37,952111196_2017,ST PAULS EPISCOPAL HOME INC,952111196,2017,8-31-2018,92013,0,0,0,277177,0,263586,0,540763,540763.0
1086,952111196_2017,ST PAULS EPISCOPAL HOME INC,952111196,2017,08-31-2018,92013,0,0,0,277177,0,263586,0,540763,540763.0
38,952111196_2018,ST PAULS EPISCOPAL HOME INC,952111196,2018,8-31-2019,92013,0,0,0,175050,5330,1620000,0,1800380,1795050.0
1098,952111196_2018,ST PAULS EPISCOPAL HOME INC,952111196,2018,08-31-2019,92013,0,0,0,175050,5330,1620000,0,1800380,1795050.0
453,952157559_2014,PATHFINDERS OF SAN DIEGO,952157559,2014,06-30-2015,92104,0,0,0,0,482738,52975,0,535713,52975.0
452,952157559_2015,PATHFINDERS OF SAN DIEGO,952157559,2015,06-30-2016,92104,0,0,0,0,484499,37895,0,522394,37895.0
451,952157559_2016,PATHFINDERS OF SAN DIEGO,952157559,2016,06-30-2017,92104,0,0,0,0,460914,165917,0,626831,165917.0
450,952157559_2017,PATHFINDERS OF SAN DIEGO,952157559,2017,06-30-2018,92104,0,0,0,0,544103,44220,0,588323,44220.0
449,952157559_2018,PATHFINDERS OF SAN DIEGO,952157559,2018,06-30-2019,92104,0,0,0,0,1174540,88694,0,1263234,88694.0
448,952157559_2019,PATHFINDERS OF SAN DIEGO,952157559,2019,06-30-2020,92104,0,0,0,0,1191318,5658,0,1196976,5658.0
447,952157559_2020,PATHFINDERS OF SAN DIEGO,952157559,2020,06-30-2021,92104,0,0,0,0,1582762,49186,0,1631948,49186.0
446,952157559_2021,PATHFINDERS OF SAN DIEGO,952157559,2021,06-30-2022,92104,0,0,0,0,1752444,86334,0,1838778,86334.0
397,952213995_2013,UNITED WAY OF SAN DIEGO COUNTY,952213995,2013,06-30-2014,0,14649278,0,17000,0,57024,2012161,23815,16735463,16678439.0
396,952213995_2014,UNITED WAY OF SAN DIEGO COUNTY,952213995,2014,06-30-2015,92123,14528801,0,19500,0,69775,756087,5761,15374163,15304388.0
395,952213995_2015,UNITED WAY OF SAN DIEGO COUNTY,952213995,2015,06-30-2016,92123,13299476,0,37500,0,901775,754543,10000,14993294,14091519.0
394,952213995_2016,UNITED WAY OF SAN DIEGO COUNTY,952213995,2016,06-30-2017,92123,11952024,0,107258,0,913342,918225,1833,13890849,12977507.0
393,952213995_2017,UNITED WAY OF SAN DIEGO COUNTY,952213995,2017,06-30-2018,92123,7976397,0,0,0,79332,453929,143347,8509658,8430326.0
392,952213995_2018,UNITED WAY OF SAN DIEGO COUNTY,952213995,2018,06-30-2019,92123,7049076,0,70375,0,509810,663710,0,8292971,7783161.0
391,952213995_2019,UNITED WAY OF SAN DIEGO COUNTY,952213995,2019,06-30-2020,92123,6556292,0,0,0,2803722,1812137,7360,11172151,8368429.0
390,952213995_2020,UNITED WAY OF SAN DIEGO COUNTY,952213995,2020,06-30-2021,92123,5536302,0,108400,0,1403862,742336,0,7790900,6387038.0
389,952213995_2021,UNITED WAY OF SAN DIEGO COUNTY,952213995,2021,06-30-2022,92123,4791394,0,0,0,1368458,899021,0,7058873,5690415.0
340,952422704_2013,ACCESS INC,952422704,2013,06-30-2014,0,0,0,0,0,1846857,11901,0,1858758,11901.0
339,952422704_2014,ACCESS INC,952422704,2014,06-30-2015,92111,0,0,0,0,1945811,158587,0,2104398,158587.0
338,952422704_2015,ACCESS INC,952422704,2015,06-30-2016,92111,0,0,0,0,2146844,142987,0,2289831,142987.0
337,952422704_2016,ACCESS INC,952422704,2016,06-30-2017,92111,0,0,0,0,3075472,205477,0,3280949,205477.0
336,952422704_2017,ACCESS INC,952422704,2017,06-30-2018,92111,0,0,0,0,2983795,229551,0,3213346,229551.0
335,952422704_2018,ACCESS INC,952422704,2018,06-30-2019,92111,0,0,0,0,3128388,155665,0,3284053,155665.0
334,952422704_2019,ACCESS,952422704,2019,06-30-2020,92111,0,0,0,0,3237974,54220,0,3292194,54220.0
333,952422704_2020,ACCESS INC,952422704,2020,06-30-2021,92111,0,0,0,0,2479269,346767,0,2826036,346767.0
332,952422704_2021,ACCESS INC,952422704,2021,06-30-2022,92111,0,0,0,0,2333269,400608,0,2733877,400608.0
348,952457354_2013,METROPOLITAN AREA ADVISORY COMMITTEE ON ANTIPOVERTY OF SAN DIEGO COUNTY INC,952457354,2013,12-31-2013,0,0,0,0,0,0,254541,0,254541,254541.0
347,952457354_2015,METROPOLITAN AREA ADVISORY COMMITTEE ON ANTIPOVERTY OF SAN DIEGO COUNTY IN,952457354,2015,12-31-2015,91911,0,0,125830,0,28333254,925726,893295,29384810,1051556.0
346,952457354_2016,METROPOLITAN AREA ADVISORY COMMITTEE ON ANTIPOVERTY OF SAN DIEGO COUNTY IN,952457354,2016,12-31-2016,91911,0,0,16800,0,28532127,2003551,1738321,30552478,2020351.0
345,952457354_2017,METROPOLITAN AREA ADVISORY COMMITTEE ON ANTIPOVERTY OF SAN DIEGO COUNTY IN,952457354,2017,12-31-2017,91911,0,0,36800,0,27582015,2269306,2049541,29888121,2306106.0
344,952457354_2018,METROPOLITAN AREA ADVISORY COMMITTEE ON ANTIPOVERTY OF SAN DIEGO COUNTY IN,952457354,2018,12-31-2018,91911,0,0,35000,0,29811044,2412572,1869374,32258616,2447572.0
343,952457354_2019,METROPOLITAN AREA ADVISORY COMMITTEE ON ANTIPOVERTY OF SAN DIEGO COUNTY IN,952457354,2019,12-31-2019,91911,0,0,204555,0,35487026,2434789,2298104,38126370,2639344.0
342,952457354_2020,METROPOLITAN AREA ADVISORY COMMITTEE ON ANTIPOVERTY OF SAN DIEGO COUNTY IN,952457354,2020,12-31-2020,91911,0,0,0,0,35941636,3522954,2632688,39464590,3522954.0
341,952457354_2021,METROPOLITAN AREA ADVISORY COMMITTEE ON ANTIPOVERTY OF SAN DIEGO COUNTY IN,952457354,2021,12-31-2021,91911,0,0,0,0,44408141,3256460,2136983,47664601,3256460.0
39,952648050_2015,SAN DIEGO YOUTH SERVICES,952648050,2015,6-30-2016,92110,0,0,0,0,0,573337,0,573337,573337.0
1110,952648050_2015,SAN DIEGO YOUTH SERVICES,952648050,2015,06-30-2016,92110,0,0,0,0,0,573337,0,573337,573337.0
40,952648050_2016,SAN DIEGO YOUTH SERVICES,952648050,2016,6-30-2017,92110,0,0,0,0,0,339948,0,339948,339948.0
1122,952648050_2016,SAN DIEGO YOUTH SERVICES,952648050,2016,06-30-2017,92110,0,0,0,0,0,339948,0,339948,339948.0
41,952648050_2017,SAN DIEGO YOUTH SERVICES,952648050,2017,6-30-2018,92110,0,0,0,0,17914417,225235,0,18139652,225235.0
